entry,名称,分组,定位,class,subclass,InventoryType,槽位,装等,白字属性,绿字归一值,绿字最终值,绿字最终随机系数,属性条数,模板原始属性总和,250归一属性总和,随机前后总属性比,插槽数量,插槽1颜色,插槽2颜色,插槽Bonus,伤害,攻速毫秒,DPS,护甲,格挡值,基准entry,基准名称,基准装等,基准class,基准subclass,基准InventoryType,预算回退方式,等价词条映射,外观entry,外观名称,displayid,外观品质,外观物品装等,外观需求等级
100797,织法者扣带,护甲,治疗,4,3,6,腰部,250,耐力+79；智力+75,法术强度+114；暴击等级+54；每5秒法力回复+40,法术强度+116；暴击等级+58；每5秒法力回复+40,法术强度×1.0175；暴击等级×1.0741；每5秒法力回复×1.0000,5,344,362,1.0166,0,,,0,,,,789,,48005,暗矛仪祭缚带,245,4,3,6,无,,33877,守备官的链甲束带,47406,4,146,70
100798,自然扣带,护甲,治疗,4,3,6,腰部,250,耐力+80；智力+80,法术强度+105；急速等级+73；每5秒法力回复+25,法术强度+96；急速等级+76；每5秒法力回复+23,法术强度×0.9143；急速等级×1.0411；每5秒法力回复×0.9200,5,367,363,0.9780,2,黄色,红色,0,,,,793,,50784,亡语信徒腰带,251,4,3,6,无,,33895,守备官的鳞甲束带,47419,4,146,70
100799,圣殿骑士之腰带,护甲,治疗,4,3,6,腰部,250,耐力+79；智力+75,法术强度+114；暴击等级+54；每5秒法力回复+40,法术强度+118；暴击等级+55；每5秒法力回复+40,法术强度×1.0351；暴击等级×1.0185；每5秒法力回复×1.0000,5,344,362,1.0138,2,红色,蓝色,0,,,,789,,47932,先知束带,245,4,3,6,无,,30919,峡谷猎手腰带,45247,4,141,70
100800,净世扣带,护甲,治疗,4,3,6,腰部,250,耐力+80；智力+80,法术强度+105；急速等级+73；每5秒法力回复+25,法术强度+95；急速等级+69；每5秒法力回复+27,法术强度×0.9048；急速等级×0.9452；每5秒法力回复×1.0800,5,367,363,0.9669,1,蓝色,,0,,,,793,,50784,亡语信徒腰带,251,4,3,6,无,,32258,自然庇护腰带,45765,4,141,70
100801,铁炉堡之护腿,护甲,治疗,4,3,7,腿部,250,耐力+108；智力+108,法术强度+148；暴击等级+95；每5秒法力回复+40,法术强度+141；暴击等级+88；每5秒法力回复+43,法术强度×0.9527；暴击等级×0.9263；每5秒法力回复×1.0750,5,503,499,0.9780,1,蓝色,,0,,,,1233,,50838,霜巫腿甲,251,4,3,7,无,,35045,野蛮角斗士的鳞甲护腿,48615,4,159,70
100802,镇魂使护腿,护甲,治疗,4,3,7,腿部,250,耐力+108；智力+108,法术强度+146；急速等级+77；每5秒法力回复+47,法术强度+142；急速等级+76；每5秒法力回复+51,法术强度×0.9726；急速等级×0.9870；每5秒法力回复×1.0851,5,465,486,0.9979,1,黄色,,0,,,,1229,,47289,仇恨深藏护腿,245,4,3,7,无,,31005,戈隆追猎者护腿,45681,4,146,70
100803,腿铠·星海,护甲,治疗,4,3,7,腿部,250,耐力+108；智力+108,法术强度+146；暴击等级+88；每5秒法力回复+42,法术强度+160；暴击等级+96；每5秒法力回复+41,法术强度×1.0959；暴击等级×1.0909；每5秒法力回复×0.9762,5,470,492,1.0427,0,,,0,,,,1229,,48303,萨尔的凯旋腿甲,245,4,3,7,无,,31019,破天护腿,45671,4,146,70
100804,青铜龙擎天战裙,护甲,治疗,4,3,7,腿部,250,耐力+108；智力+108,法术强度+146；急速等级+77；每5秒法力回复+47,法术强度+134；急速等级+83；每5秒法力回复+43,法术强度×0.9178；急速等级×1.0779；每5秒法力回复×0.9149,5,465,486,0.9794,2,蓝色,黄色,0,,,,1229,,47083,仇恨深藏腿甲,245,4,3,7,无,,33667,复仇角斗士的链甲护腿,46882,4,146,70
100805,救赎踏靴,护甲,治疗,4,3,8,脚部,250,耐力+81；智力+81,法术强度+103；每5秒法力回复+27；暴击等级+70,法术强度+101；每5秒法力回复+27；暴击等级+75,法术强度×0.9806；每5秒法力回复×1.0000；暴击等级×1.0714,5,346,362,1.0083,1,蓝色,,0,,,,965,,49238,炼狱长靴,245,4,3,8,无,,33878,守备官的链甲战靴,47408,4,146,70
100806,黑锋骑士守护战靴,护甲,治疗,4,3,8,脚部,250,耐力+80；智力+80,法术强度+105；每5秒法力回复+35；急速等级+55,法术强度+110；每5秒法力回复+33；急速等级+52,法术强度×1.0476；每5秒法力回复×0.9429；急速等级×0.9455,5,358,355,1.0000,0,,,0,,,,969,,51006,躲闪之靴,251,4,3,8,无,,33896,守备官的鳞甲战靴,47420,4,146,70
100807,龙骨荒野战靴,护甲,治疗,4,3,8,脚部,250,耐力+81；智力+81,法术强度+103；每5秒法力回复+27；暴击等级+70,法术强度+110；每5秒法力回复+26；暴击等级+70,法术强度×1.0680；每5秒法力回复×0.9630；暴击等级×1.0000,5,346,362,1.0166,0,,,0,,,,965,,49237,炼狱战靴,245,4,3,8,无,,30873,止水长靴,45240,4,141,70
100808,唤星者断岳踏靴,护甲,治疗,4,3,8,脚部,250,耐力+80；智力+80,法术强度+105；每5秒法力回复+35；急速等级+55,法术强度+101；每5秒法力回复+32；急速等级+60,法术强度×0.9619；每5秒法力回复×0.9143；急速等级×1.0909,5,358,355,0.9944,1,蓝色,,0,,,,969,,51006,躲闪之靴,251,4,3,8,无,,30880,疾步长靴,45239,4,141,70
100809,血精灵魔导师裁断腕铠,护甲,治疗,4,3,9,腕部,250,耐力+61；智力+61,法术强度+93；每5秒法力回复+26；暴击等级+52,法术强度+93；每5秒法力回复+28；暴击等级+52,法术强度×1.0000；每5秒法力回复×1.0769；暴击等级×1.0000,5,280,293,1.0068,1,蓝色,,0,,,,614,,47280,溷沌预兆裹腕,245,4,3,9,无,,35172,护卫者的鳞甲护腕,48673,4,154,70
100810,护腕·雷霆,护甲,治疗,4,3,9,腕部,250,耐力+60；智力+60,法术强度+84；急速等级+49；每5秒法力回复+24,法术强度+80；急速等级+46；每5秒法力回复+25,法术强度×0.9524；急速等级×0.9388；每5秒法力回复×1.0417,5,280,277,0.9783,1,黄色,,0,,,,616,,50774,冷魂护腕,251,4,3,9,无,,30864,寻路者护腕,45744,4,141,70
100811,惊涛腕铠,护甲,治疗,4,3,9,腕部,250,耐力+61；智力+61,法术强度+93；每5秒法力回复+26；暴击等级+52,法术强度+96；每5秒法力回复+28；暴击等级+52,法术强度×1.0323；每5秒法力回复×1.0769；暴击等级×1.0000,5,280,293,1.0171,2,红色,蓝色,0,,,,614,,47056,溷沌预兆护腕,245,4,3,9,无,,30869,嚎风护腕,45750,4,141,70
100812,日蚀臂甲,护甲,治疗,4,3,9,腕部,250,耐力+61；智力+61,法术强度+84；急速等级+52；每5秒法力回复+18,法术强度+89；急速等级+49；每5秒法力回复+18,法术强度×1.0595；急速等级×0.9423；每5秒法力回复×1.0000,5,263,276,1.0072,0,,,0,,,,614,,47580,黑甲护腕,245,4,3,9,无,,32251,精准腕甲,45358,4,141,70
100813,寒冰皇冠破晓手甲,护甲,治疗,4,3,10,手部,250,耐力+80；智力+80,法术强度+115；暴击等级+70；每5秒法力回复+32,法术强度+123；暴击等级+65；每5秒法力回复+33,法术强度×1.0696；暴击等级×0.9286；每5秒法力回复×1.0312,5,381,377,1.0106,1,蓝色,,0,,,,880,,50836,霜巫手甲,251,4,3,10,无,,34991,野蛮角斗士的链甲手套,48605,4,159,70
100814,晨辉手套,护甲,治疗,4,3,10,手部,250,耐力+81；智力+81,法术强度+114；急速等级+62；每5秒法力回复+36,法术强度+104；急速等级+60；每5秒法力回复+34,法术强度×0.9123；急速等级×0.9677；每5秒法力回复×0.9444,5,356,374,0.9626,1,黄色,,0,,,,878,,48301,萨尔的凯旋手甲,245,4,3,10,无,,35043,野蛮角斗士的鳞甲手套,48611,4,159,70
100815,临世护手,护甲,治疗,4,3,10,手部,250,耐力+81；智力+81,每5秒法力回复+24；暴击等级+73；法术强度+103,每5秒法力回复+25；暴击等级+79；法术强度+96,每5秒法力回复×1.0417；暴击等级×1.0822；法术强度×0.9320,5,346,362,1.0000,2,红色,蓝色,0,,,,878,,48038,森金村仪祭者手套,245,4,3,10,无,,34350,上古影月护手,48037,4,154,70
100816,红龙军团之手甲,护甲,治疗,4,3,10,手部,250,耐力+81；智力+81,法术强度+114；急速等级+62；每5秒法力回复+36,法术强度+115；急速等级+67；每5秒法力回复+38,法术强度×1.0088；急速等级×1.0806；每5秒法力回复×1.0556,5,356,374,1.0214,1,蓝色,,0,,,,878,,48286,努波顿的凯旋手甲,245,4,3,10,无,,31001,戈隆追猎者手套,45679,4,146,70
100817,战盔·秘银,护甲,治疗,4,4,1,头部,250,耐力+108；智力+108,法术强度+137；暴击等级+69；每5秒法力回复+47,法术强度+145；暴击等级+67；每5秒法力回复+49,法术强度×1.0584；暴击等级×0.9710；每5秒法力回复×1.0426,5,448,469,1.0171,1,蓝色,,0,,,,2038,,47682,无眠守望头盔,245,4,4,1,无,,34400,达斯雷玛之冠,48058,4,159,70
100818,黑翼之巢面罩,护甲,治疗,4,4,1,头部,250,耐力+108；智力+108,法术强度+137；暴击等级+69；每5秒法力回复+47,法术强度+126；暴击等级+75；每5秒法力回复+47,法术强度×0.9197；暴击等级×1.0870；每5秒法力回复×1.0000,5,448,469,0.9893,2,黄色,红色,0,,,,2038,,47681,无眠守望重盔,245,4,4,1,无,,34401,乌瑟尔的决心之盔,48057,4,159,70
100819,仁心面罩,护甲,治疗,4,4,1,头部,250,耐力+108；智力+107,法术强度+152；暴击等级+80；每5秒法力回复+40,法术强度+160；暴击等级+77；每5秒法力回复+42,法术强度×1.0526；暴击等级×0.9625；每5秒法力回复×1.0500,5,555,487,1.0144,1,红色,,0,,,,2060,,50060,遗忘者面甲,264,4,4,1,无,,35029,野蛮角斗士的板层甲头盔,48740,4,159,70
100820,晶歌森林幻影头冠,护甲,治疗,4,4,1,头部,250,耐力+108；智力+108,法术强度+137；暴击等级+69；每5秒法力回复+47,法术强度+147；暴击等级+68；每5秒法力回复+44,法术强度×1.0730；暴击等级×0.9855；每5秒法力回复×0.9362,5,448,469,1.0128,0,,,0,,,,2038,,47682,无眠守望头盔,245,4,4,1,无,,35068,野蛮角斗士的板甲头盔,49685,4,159,70
100821,雷霆·肩铠,护甲,治疗,4,4,3,肩部,250,耐力+80；智力+80,法术强度+105；暴击等级+54；每5秒法力回复+36,法术强度+98；暴击等级+59；每5秒法力回复+33,法术强度×0.9333；暴击等级×1.0926；每5秒法力回复×0.9167,5,359,355,0.9859,0,,,0,,,,1889,,51586,翡翠圣徒肩铠,251,4,4,3,无,,35070,野蛮角斗士的板甲护肩,49995,4,159,70
100822,青铜裂地肩甲,护甲,治疗,4,4,3,肩部,250,耐力+81；智力+83,法术强度+123；急速等级+73；每5秒法力回复+31,法术强度+121；急速等级+75；每5秒法力回复+29,法术强度×0.9837；急速等级×1.0274；每5秒法力回复×0.9355,5,331,391,0.9949,1,黄色,,0,,,,1904,,45140,锋鳞护肩,232,4,4,3,无,,30979,冲锋肩刃,45661,4,146,70
100823,极光·肩卫,护甲,治疗,4,4,3,肩部,250,耐力+80；智力+80,法术强度+105；暴击等级+54；每5秒法力回复+36,法术强度+111；暴击等级+49；每5秒法力回复+34,法术强度×1.0571；暴击等级×0.9074；每5秒法力回复×0.9444,5,359,355,0.9972,1,红色,,0,,,,1889,,51586,翡翠圣徒肩铠,251,4,4,3,无,,30996,光明使者护肩,45884,4,146,70
100824,远征军御风肩卫,护甲,治疗,4,4,3,肩部,250,耐力+81；智力+83,法术强度+123；急速等级+73；每5秒法力回复+31,法术强度+112；急速等级+72；每5秒法力回复+31,法术强度×0.9106；急速等级×0.9863；每5秒法力回复×1.0000,5,331,391,0.9693,1,蓝色,,0,,,,1904,,45140,锋鳞护肩,232,4,4,3,无,,33699,复仇角斗士的板层甲护肩,46953,4,146,70
100825,救赎胸铠,护甲,治疗,4,4,5,胸部,250,耐力+108；智力+108,法术强度+139；每5秒法力回复+36；暴击等级+95,法术强度+134；每5秒法力回复+33；暴击等级+104,法术强度×0.9640；每5秒法力回复×0.9167；暴击等级×1.0947,5,490,486,1.0021,1,蓝色,,0,,,,2519,,51018,血线行针胸铠,251,4,4,5,无,,34395,尊贵仲裁者胸甲,48053,4,159,70
100826,战衣·龙焰,护甲,治疗,4,4,5,胸部,250,耐力+108；智力+144,法术强度+125；每5秒法力回复+41；急速等级+81,法术强度+116；每5秒法力回复+42；急速等级+76,法术强度×0.9280；每5秒法力回复×1.0244；急速等级×0.9383,5,396,499,0.9739,2,黄色,红色,0,,,,2563,,45305,冥界胸铠,225,4,4,5,无,,35027,野蛮角斗士的板层甲护胸,50001,4,159,70
100827,胸铠·精金,护甲,治疗,4,4,5,胸部,250,耐力+108；智力+108,法术强度+146；暴击等级+78；每5秒法力回复+47,法术强度+151；暴击等级+79；每5秒法力回复+48,法术强度×1.0342；暴击等级×1.0128；每5秒法力回复×1.0213,5,465,487,1.0144,1,红色,,0,,,,2509,,48594,莉亚德琳的凯旋护胸,245,4,4,5,无,,35066,野蛮角斗士的板甲护胸,49999,4,159,70
100828,屠龙者之胸铠,护甲,治疗,4,4,5,胸部,250,耐力+108；智力+144,法术强度+125；每5秒法力回复+41；急速等级+81,法术强度+121；每5秒法力回复+45；急速等级+82,法术强度×0.9680；每5秒法力回复×1.0976；急速等级×1.0123,5,396,499,1.0020,2,蓝色,黄色,0,,,,2563,,45305,冥界胸铠,225,4,4,5,无,,30904,救世胸铠,46351,4,151,70
100829,暗影·腰甲,护甲,治疗,4,4,6,腰部,250,耐力+81；智力+81,法术强度+114；暴击等级+62；每5秒法力回复+36,法术强度+112；暴击等级+59；每5秒法力回复+34,法术强度×0.9825；暴击等级×0.9516；每5秒法力回复×0.9444,5,356,374,0.9813,0,,,0,,,,1411,,47323,遗忘殉难者束带,245,4,4,6,无,,34547,冲锋束腰,48361,4,154,70
100830,命轮·腰铠,护甲,治疗,4,4,6,腰部,250,耐力+80；智力+80,法术强度+105；急速等级+70；每5秒法力回复+28,法术强度+100；急速等级+74；每5秒法力回复+27,法术强度×0.9524；急速等级×1.0571；每5秒法力回复×0.9643,5,367,363,0.9945,2,黄色,红色,0,,,,1417,,51555,紧致腰带,251,4,4,6,无,,33811,守备官的板甲腰带,47047,4,146,70
100831,海加尔山腰铠,护甲,治疗,4,4,6,腰部,250,耐力+81；智力+81,法术强度+114；暴击等级+62；每5秒法力回复+36,法术强度+112；暴击等级+65；每5秒法力回复+33,法术强度×0.9825；暴击等级×1.0484；每5秒法力回复×0.9167,5,356,374,0.9947,0,,,0,,,,1411,,47195,遗忘殉难者腰带,245,4,4,6,无,,33888,守备官的板层甲腰带,47415,4,146,70
100832,洪荒腰甲,护甲,治疗,4,4,6,腰部,250,耐力+80；智力+80,法术强度+105；急速等级+70；每5秒法力回复+28,法术强度+100；急速等级+68；每5秒法力回复+28,法术强度×0.9524；急速等级×0.9714；每5秒法力回复×1.0000,5,367,363,0.9807,1,蓝色,,0,,,,1417,,51555,紧致腰带,251,4,4,6,无,,30897,希望束带,48291,4,141,70
100833,幻影之腿胄,护甲,治疗,4,4,7,腿部,250,耐力+108；智力+108,法术强度+148；暴击等级+95；每5秒法力回复+40,法术强度+134；暴击等级+93；每5秒法力回复+43,法术强度×0.9054；暴击等级×0.9789；每5秒法力回复×1.0750,5,503,499,0.9739,0,,,0,,,,2204,,50866,光誓护胫,251,4,4,7,无,,35030,野蛮角斗士的板层甲护腿,50002,4,159,70
100834,青铜龙腿甲,护甲,治疗,4,4,7,腿部,250,耐力+109；智力+106,法术强度+154；急速等级+88；每5秒法力回复+48,法术强度+139；急速等级+91；每5秒法力回复+46,法术强度×0.9026；急速等级×1.0341；每5秒法力回复×0.9583,5,428,505,0.9723,1,黄色,,0,,,,2184,,50229,寒冰深渊腿甲,232,4,4,7,无,,35069,野蛮角斗士的板甲护腿,49996,4,159,70
100835,征途冻结腿铠,护甲,治疗,4,4,7,腿部,250,耐力+108；智力+108,法术强度+146；暴击等级+78；每5秒法力回复+47,法术强度+137；暴击等级+83；每5秒法力回复+49,法术强度×0.9384；暴击等级×1.0641；每5秒法力回复×1.0426,5,465,487,0.9959,1,红色,,0,,,,2196,,48591,莉亚德琳的凯旋胫甲,245,4,4,7,无,,30903,无尽怒气腿甲,46359,4,151,70
100836,海加尔山夜幕腿甲,护甲,治疗,4,4,7,腿部,250,耐力+107；智力+110,法术强度+141；急速等级+92；每5秒法力回复+48,法术强度+135；急速等级+89；每5秒法力回复+47,法术强度×0.9574；急速等级×0.9674；每5秒法力回复×0.9792,5,399,498,0.9799,2,蓝色,黄色,0,,,,2202,,46181,征服者的庇护胫甲,226,4,4,7,无,,30977,冲锋护腿,45660,4,146,70
100837,复苏·护足,护甲,治疗,4,4,8,脚部,250,耐力+80；智力+80,法术强度+105；暴击等级+70；每5秒法力回复+27,法术强度+114；暴击等级+70；每5秒法力回复+26,法术强度×1.0857；暴击等级×1.0000；每5秒法力回复×0.9630,5,366,362,1.0221,1,蓝色,,0,,,,1731,,50772,朽骨长靴,251,4,4,8,无,,33812,守备官的板甲护胫,44735,4,146,70
100838,魔铁踏靴,护甲,治疗,4,4,8,脚部,250,耐力+91；智力+77,法术强度+100；急速等级+60；每5秒法力回复+30,法术强度+95；急速等级+62；每5秒法力回复+30,法术强度×0.9500；急速等级×1.0333；每5秒法力回复×1.0000,5,287,358,0.9916,0,,,0,,,,1730,,45561,命运之靴,226,4,4,8,无,,33890,守备官的板层甲护胫,47417,4,146,70
100839,灵光碎星足铠,护甲,治疗,4,4,8,脚部,250,耐力+80；智力+80,法术强度+105；暴击等级+70；每5秒法力回复+27,法术强度+112；暴击等级+69；每5秒法力回复+25,法术强度×1.0667；暴击等级×0.9857；每5秒法力回复×0.9259,5,366,362,1.0110,0,,,0,,,,1731,,50772,朽骨长靴,251,4,4,8,无,,32956,Tom's Boots 3,29863,4,145,70
100840,幽魂之地之战靴,护甲,治疗,4,4,8,脚部,250,耐力+91；智力+77,法术强度+100；急速等级+60；每5秒法力回复+30,法术强度+110；急速等级+57；每5秒法力回复+28,法术强度×1.1000；急速等级×0.9500；每5秒法力回复×0.9333,5,287,358,1.0140,0,,,0,,,,1730,,45561,命运之靴,226,4,4,8,无,,32243,珍珠镶饰长靴,45332,4,141,70
100841,石爪山赤焰腕甲,护甲,治疗,4,4,9,腕部,250,耐力+61；智力+61,法术强度+93；暴击等级+52；每5秒法力回复+26,法术强度+86；暴击等级+53；每5秒法力回复+27,法术强度×0.9247；暴击等级×1.0192；每5秒法力回复×1.0385,5,280,293,0.9829,1,蓝色,,0,,,,1098,,47294,碎约护腕,245,4,4,9,无,,34442,冲锋腕甲,48348,4,154,70
100842,唤星者照夜腕甲,护甲,治疗,4,4,9,腕部,250,耐力+69；智力+56,法术强度+84；急速等级+45；每5秒法力回复+27,法术强度+76；急速等级+49；每5秒法力回复+29,法术强度×0.9048；急速等级×1.0889；每5秒法力回复×1.0741,5,284,281,0.9929,0,,,0,,,,1102,,50796,灰霭护腕,251,4,4,9,无,,35170,护卫者的板层甲护腕,48662,4,154,70
100843,苍白驭雷腕铠,护甲,治疗,4,4,9,腕部,250,耐力+61；智力+61,法术强度+93；暴击等级+52；每5秒法力回复+26,法术强度+95；暴击等级+56；每5秒法力回复+24,法术强度×1.0215；暴击等级×1.0769；每5秒法力回复×0.9231,5,280,293,1.0137,1,红色,,0,,,,1098,,47093,碎约护臂,245,4,4,9,无,,35176,护卫者的板甲护腕,48664,4,154,70
100844,风暴峭壁之腕甲,护甲,治疗,4,4,9,腕部,250,耐力+61；智力+61,法术强度+84；急速等级+52；每5秒法力回复+18,法术强度+92；急速等级+55；每5秒法力回复+17,法术强度×1.0952；急速等级×1.0577；每5秒法力回复×0.9444,5,263,276,1.0362,1,蓝色,,0,,,,1098,,47575,烈阳熔铸护腕,245,4,4,9,无,,32959,Tom's Bracer 3,29859,4,145,70
100845,峥嵘·拳甲,护甲,治疗,4,4,10,手部,250,耐力+80；智力+80,法术强度+105；暴击等级+54；每5秒法力回复+36,法术强度+111；暴击等级+51；每5秒法力回复+35,法术强度×1.0571；暴击等级×0.9444；每5秒法力回复×0.9722,5,359,355,1.0056,2,蓝色,黄色,0,,,,1574,,50967,烂肠的毒气手套,251,4,4,10,无,,35067,野蛮角斗士的板甲手套,49998,4,159,70
