entry,名称,分组,定位,class,subclass,InventoryType,槽位,装等,白字属性,绿字归一值,绿字最终值,绿字最终随机系数,属性条数,模板原始属性总和,230归一属性总和,随机前后总属性比,插槽数量,插槽1颜色,插槽2颜色,插槽Bonus,伤害,攻速毫秒,DPS,护甲,格挡值,基准entry,基准名称,基准装等,基准class,基准subclass,基准InventoryType,预算回退方式,等价词条映射,外观entry,外观名称,displayid,外观品质,外观物品装等,外观需求等级
99633,命运·护腿,护甲,治疗,4,3,7,腿部,230,耐力+90；智力+90,法术强度+120；暴击等级+73；每5秒法力回复+34,法术强度+114；暴击等级+73；每5秒法力回复+37,法术强度×0.9500；暴击等级×1.0000；每5秒法力回复×1.0882,5,415,407,0.9926,0,,,0,,,,1153,,48282,努波顿的征服腿甲,232,4,3,7,无,,31019,破天护腿,45671,4,146,70
99634,寒冰皇冠凋零战裙,护甲,治疗,4,3,7,腿部,230,耐力+118；智力+78,法术强度+119；急速等级+62；每5秒法力回复+40,法术强度+118；急速等级+57；每5秒法力回复+43,法术强度×0.9916；急速等级×0.9194；每5秒法力回复×1.0750,5,402,417,0.9928,0,,,0,,,,1163,,45845,疲惫秘法师的护腿,226,4,3,7,无,,33667,复仇角斗士的链甲护腿,46882,4,146,70
99635,天穹惊涛踏靴,护甲,治疗,4,3,8,脚部,230,耐力+67；智力+67,法术强度+94；每5秒法力回复+25；暴击等级+59,法术强度+87；每5秒法力回复+23；暴击等级+58,法术强度×0.9255；每5秒法力回复×0.9200；暴击等级×0.9831,5,318,312,0.9679,1,蓝色,,0,,,,906,,49236,炼狱战靴,232,4,3,8,无,,33878,守备官的链甲战靴,47408,4,146,70
99636,霸主之足甲,护甲,治疗,4,3,8,脚部,230,耐力+87；智力+58,法术强度+103；急速等级+65；每5秒法力回复+25,法术强度+104；急速等级+59；每5秒法力回复+24,法术强度×1.0097；急速等级×0.9077；每5秒法力回复×0.9600,5,345,338,0.9822,1,黄色,,0,,,,921,,45513,遗忘深渊长靴,232,4,3,8,无,,33896,守备官的鳞甲战靴,47420,4,146,70
99637,战靴·月刃,护甲,治疗,4,3,8,脚部,230,耐力+67；智力+67,法术强度+94；每5秒法力回复+25；暴击等级+59,法术强度+100；每5秒法力回复+27；暴击等级+60,法术强度×1.0638；每5秒法力回复×1.0800；暴击等级×1.0169,5,318,312,1.0288,0,,,0,,,,906,,49235,炼狱长靴,232,4,3,8,无,,30873,止水长靴,45240,4,141,70
99638,源质镇海战靴,护甲,治疗,4,3,8,脚部,230,耐力+88；智力+59,每5秒法力回复+32；急速等级+49；法术强度+101,每5秒法力回复+34；急速等级+50；法术强度+107,每5秒法力回复×1.0625；急速等级×1.0204；法术强度×1.0594,5,298,329,1.0274,2,蓝色,黄色,0,,,,922,,49798,灵魂尖啸之靴,219,4,3,8,无,,30880,疾步长靴,45239,4,141,70
99639,钢铁·护腕,护甲,治疗,4,3,9,腕部,230,耐力+56；智力+48,法术强度+77；暴击等级+48；每5秒法力回复+19,法术强度+72；暴击等级+45；每5秒法力回复+20,法术强度×0.9351；暴击等级×0.9375；每5秒法力回复×1.0526,5,252,248,0.9718,2,蓝色,黄色,0,,,,587,,45187,护火腕甲,232,4,3,9,无,,35172,护卫者的鳞甲护腕,48673,4,154,70
99640,诅咒之地腕铠,护甲,治疗,4,3,9,腕部,230,耐力+50；智力+50,法术强度+70；急速等级+44；每5秒法力回复+15,法术强度+63；急速等级+46；每5秒法力回复+14,法术强度×0.9000；急速等级×1.0455；每5秒法力回复×0.9333,5,263,229,0.9738,1,黄色,,0,,,,579,,47580,黑甲护腕,245,4,3,9,无,,30864,寻路者护腕,45744,4,141,70
99641,嚎风峡湾之护腕,护甲,治疗,4,3,9,腕部,230,耐力+43；智力+37,暴击等级+47；每5秒法力回复+20；法术强度+88,暴击等级+51；每5秒法力回复+22；法术强度+80,暴击等级×1.0851；每5秒法力回复×1.1000；法术强度×0.9091,5,224,235,0.9915,0,,,0,,,,592,,45316,跃动烈焰臂甲,225,4,3,9,无,,30869,嚎风护腕,45750,4,141,70
99642,缚霜者臂甲,护甲,治疗,4,3,9,腕部,230,耐力+50；智力+50,法术强度+70；急速等级+44；每5秒法力回复+15,法术强度+76；急速等级+47；每5秒法力回复+14,法术强度×1.0857；急速等级×1.0682；每5秒法力回复×0.9333,5,263,229,1.0349,0,,,0,,,,579,,47579,黑甲护腕,245,4,3,9,无,,32251,精准腕甲,45358,4,141,70
99643,断空护手,护甲,治疗,4,3,10,手部,230,耐力+67；智力+67,每5秒法力回复+25；暴击等级+61；法术强度+94,每5秒法力回复+24；暴击等级+60；法术强度+103,每5秒法力回复×0.9600；暴击等级×0.9836；法术强度×1.0957,5,319,314,1.0223,1,蓝色,,0,,,,823,,47893,森金村仪祭者手套,232,4,3,10,无,,34991,野蛮角斗士的链甲手套,48605,4,159,70
99644,辉光护手,护甲,治疗,4,3,10,手部,230,耐力+67；智力+67,法术强度+94；急速等级+51；每5秒法力回复+29,法术强度+94；急速等级+56；每5秒法力回复+27,法术强度×1.0000；急速等级×1.0980；每5秒法力回复×0.9310,5,314,308,1.0097,1,黄色,,0,,,,823,,48296,萨尔的征服手甲,232,4,3,10,无,,35043,野蛮角斗士的鳞甲手套,48611,4,159,70
99645,熔火之心手甲,护甲,治疗,4,3,10,手部,230,耐力+67；智力+67,每5秒法力回复+25；暴击等级+61；法术强度+94,每5秒法力回复+23；暴击等级+56；法术强度+91,每5秒法力回复×0.9200；暴击等级×0.9180；法术强度×0.9681,5,319,314,0.9682,1,红色,,0,,,,823,,47744,碧空先知手套,232,4,3,10,无,,34350,上古影月护手,48037,4,154,70
99646,幽暗城大地拳甲,护甲,治疗,4,3,10,手部,230,耐力+67；智力+67,法术强度+94；急速等级+51；每5秒法力回复+29,法术强度+90；急速等级+55；每5秒法力回复+27,法术强度×0.9574；急速等级×1.0784；每5秒法力回复×0.9310,5,314,308,0.9935,2,蓝色,黄色,0,,,,823,,48284,努波顿的征服手甲,232,4,3,10,无,,31001,戈隆追猎者手套,45679,4,146,70
99647,缚龙面甲,护甲,治疗,4,4,1,头部,230,耐力+77；智力+73,暴击等级+85；每5秒法力回复+33；法术强度+115,暴击等级+83；每5秒法力回复+34；法术强度+109,暴击等级×0.9765；每5秒法力回复×1.0303；法术强度×0.9478,5,345,383,0.9817,1,蓝色,,0,,,,1947,,46028,无眼恶魔面甲,219,4,4,1,无,,34400,达斯雷玛之冠,48058,4,159,70
99648,安戈洛战盔,护甲,治疗,4,4,1,头部,230,耐力+89；智力+88,法术强度+115；暴击等级+57；每5秒法力回复+39,法术强度+115；暴击等级+56；每5秒法力回复+42,法术强度×1.0000；暴击等级×0.9825；每5秒法力回复×1.0769,5,448,388,1.0052,0,,,0,,,,1923,,47682,无眠守望头盔,245,4,4,1,无,,34401,乌瑟尔的决心之盔,48057,4,159,70
99649,秩序之战盔,护甲,治疗,4,4,1,头部,230,耐力+89；智力+88,法术强度+115；暴击等级+57；每5秒法力回复+39,法术强度+119；暴击等级+55；每5秒法力回复+40,法术强度×1.0348；暴击等级×0.9649；每5秒法力回复×1.0256,5,448,388,1.0077,1,红色,,0,,,,1923,,47681,无眠守望重盔,245,4,4,1,无,,35029,野蛮角斗士的板层甲头盔,48740,4,159,70
99650,泰坦监护者之面甲,护甲,治疗,4,4,1,头部,230,耐力+77；智力+73,暴击等级+85；每5秒法力回复+33；法术强度+115,暴击等级+87；每5秒法力回复+34；法术强度+107,暴击等级×1.0235；每5秒法力回复×1.0303；法术强度×0.9304,5,345,383,0.9869,1,蓝色,,0,,,,1947,,46028,无眼恶魔面甲,219,4,4,1,无,,35068,野蛮角斗士的板甲头盔,49685,4,159,70
99651,肩甲·幽影,护甲,治疗,4,4,3,肩部,230,耐力+67；智力+67,暴击等级+45；每5秒法力回复+33；法术强度+101,暴击等级+41；每5秒法力回复+33；法术强度+104,暴击等级×0.9111；每5秒法力回复×1.0000；法术强度×1.0297,5,282,313,0.9968,2,蓝色,黄色,0,,,,1797,,49829,瓦伦弗斯的锈蚀肩甲,219,4,4,3,无,,35070,野蛮角斗士的板甲护肩,49995,4,159,70
99652,冲击肩铠,护甲,治疗,4,4,3,肩部,230,耐力+67；智力+68,法术强度+103；急速等级+62；每5秒法力回复+25,法术强度+99；急速等级+68；每5秒法力回复+27,法术强度×0.9612；急速等级×1.0968；每5秒法力回复×1.0800,5,331,325,1.0123,1,黄色,,0,,,,1797,,45140,锋鳞护肩,232,4,4,3,无,,30979,冲锋肩刃,45661,4,146,70
99653,青铜龙降世肩卫,护甲,治疗,4,4,3,肩部,230,耐力+70；智力+61,法术强度+105；暴击等级+45；每5秒法力回复+33,法术强度+101；暴击等级+48；每5秒法力回复+34,法术强度×0.9619；暴击等级×1.0667；每5秒法力回复×1.0303,5,268,314,1.0000,0,,,0,,,,1810,,40511,聚焦能量肩甲,213,4,4,3,无,,30996,光明使者护肩,45884,4,146,70
99654,圣光肩甲,护甲,治疗,4,4,3,肩部,230,耐力+67；智力+68,法术强度+103；急速等级+62；每5秒法力回复+25,法术强度+95；急速等级+56；每5秒法力回复+23,法术强度×0.9223；急速等级×0.9032；每5秒法力回复×0.9200,5,331,325,0.9508,1,蓝色,,0,,,,1797,,45140,锋鳞护肩,232,4,4,3,无,,33699,复仇角斗士的板层甲护肩,46953,4,146,70
99655,青铜龙之胸铠,护甲,治疗,4,4,5,胸部,230,耐力+90；智力+90,法术强度+120；暴击等级+63；每5秒法力回复+39,法术强度+126；暴击等级+60；每5秒法力回复+37,法术强度×1.0500；暴击等级×0.9524；每5秒法力回复×0.9487,5,410,402,1.0025,1,蓝色,,0,,,,2355,,48599,莉亚德琳的征服护胸,232,4,4,5,无,,34395,尊贵仲裁者胸甲,48053,4,159,70
99656,破夜胸铠,护甲,治疗,4,4,5,胸部,230,耐力+89；智力+118,法术强度+105；每5秒法力回复+34；急速等级+69,法术强度+100；每5秒法力回复+35；急速等级+72,法术强度×0.9524；每5秒法力回复×1.0294；急速等级×1.0435,5,396,415,0.9976,1,黄色,,0,,,,2419,,45305,冥界胸铠,225,4,4,5,无,,35027,野蛮角斗士的板层甲护胸,50001,4,159,70
99657,泰坦之胸甲,护甲,治疗,4,4,5,胸部,230,耐力+90；智力+90,法术强度+120；暴击等级+63；每5秒法力回复+39,法术强度+123；暴击等级+60；每5秒法力回复+38,法术强度×1.0250；暴击等级×0.9524；每5秒法力回复×0.9744,5,410,402,0.9975,1,红色,,0,,,,2355,,48566,图拉扬的征服护胸,232,4,4,5,无,,35066,野蛮角斗士的板甲护胸,49999,4,159,70
99658,泰坦监护者护胸,护甲,治疗,4,4,5,胸部,230,耐力+89；智力+118,法术强度+105；每5秒法力回复+34；急速等级+69,法术强度+100；每5秒法力回复+33；急速等级+63,法术强度×0.9524；每5秒法力回复×0.9706；急速等级×0.9130,5,396,415,0.9711,1,蓝色,,0,,,,2419,,45305,冥界胸铠,225,4,4,5,无,,30904,救世胸铠,46351,4,151,70
99659,惊雷之腰甲,护甲,治疗,4,4,6,腰部,230,耐力+87；智力+59,法术强度+104；暴击等级+51；每5秒法力回复+31,法术强度+113；暴击等级+51；每5秒法力回复+31,法术强度×1.0865；暴击等级×1.0000；每5秒法力回复×1.0000,5,320,332,1.0271,1,蓝色,,0,,,,1336,,45826,坚定信任束带,226,4,4,6,无,,34547,冲锋束腰,48361,4,154,70
99660,灰熊丘陵扣带,护甲,治疗,4,4,6,腰部,230,耐力+67；智力+68,法术强度+103；急速等级+58；每5秒法力回复+29,法术强度+112；急速等级+57；每5秒法力回复+27,法术强度×1.0874；急速等级×0.9828；每5秒法力回复×0.9310,5,331,325,1.0185,1,黄色,,0,,,,1347,,45505,执着希望腰带,232,4,4,6,无,,33811,守备官的板甲腰带,47047,4,146,70
99661,星语者之腰铠,护甲,治疗,4,4,6,腰部,230,耐力+67；智力+66,法术强度+96；暴击等级+51；每5秒法力回复+29,法术强度+100；暴击等级+54；每5秒法力回复+27,法术强度×1.0417；暴击等级×1.0588；每5秒法力回复×0.9310,5,356,309,1.0162,0,,,0,,,,1332,,47323,遗忘殉难者束带,245,4,4,6,无,,33888,守备官的板层甲腰带,47415,4,146,70
99662,缚龙扣带,护甲,治疗,4,4,6,腰部,230,耐力+51；智力+65,法术强度+84；急速等级+41；每5秒法力回复+29,法术强度+89；急速等级+39；每5秒法力回复+28,法术强度×1.0595；急速等级×0.9512；每5秒法力回复×0.9655,5,260,270,1.0074,1,蓝色,,0,,,,1336,,45552,正义板甲束带,226,4,4,6,无,,30897,希望束带,48291,4,141,70
99663,永夜之腿甲,护甲,治疗,4,4,7,腿部,230,耐力+90；智力+90,法术强度+120；暴击等级+63；每5秒法力回复+39,法术强度+111；暴击等级+65；每5秒法力回复+38,法术强度×0.9250；暴击等级×1.0317；每5秒法力回复×0.9744,5,410,402,0.9801,2,蓝色,黄色,0,,,,2061,,48596,莉亚德琳的征服胫甲,232,4,4,7,无,,35030,野蛮角斗士的板层甲护腿,50002,4,159,70
99664,荣光临世护腿,护甲,治疗,4,4,7,腿部,230,耐力+90；智力+86,法术强度+130；急速等级+75；每5秒法力回复+39,法术强度+141；急速等级+76；每5秒法力回复+36,法术强度×1.0846；急速等级×1.0133；每5秒法力回复×0.9231,5,428,420,1.0214,0,,,0,,,,2061,,50229,寒冰深渊腿甲,232,4,4,7,无,,35069,野蛮角斗士的板甲护腿,49996,4,159,70
99665,铸魂者之腿胄,护甲,治疗,4,4,7,腿部,230,耐力+90；智力+90,法术强度+120；暴击等级+63；每5秒法力回复+39,法术强度+116；暴击等级+66；每5秒法力回复+38,法术强度×0.9667；暴击等级×1.0476；每5秒法力回复×0.9744,5,410,402,0.9950,1,红色,,0,,,,2061,,48568,图拉扬的征服胫甲,232,4,4,7,无,,30903,无尽怒气腿甲,46359,4,151,70
99666,奥术之腿铠,护甲,治疗,4,4,7,腿部,230,耐力+88；智力+90,法术强度+119；急速等级+78；每5秒法力回复+40,法术强度+113；急速等级+79；每5秒法力回复+38,法术强度×0.9496；急速等级×1.0128；每5秒法力回复×0.9500,5,399,415,0.9831,1,蓝色,,0,,,,2078,,46181,征服者的庇护胫甲,226,4,4,7,无,,30977,冲锋护腿,45660,4,146,70
99667,地狱火半岛踏靴,护甲,治疗,4,4,8,脚部,230,智力+65；耐力+71,法术强度+103；暴击等级+59；每5秒法力回复+29,法术强度+102；暴击等级+54；每5秒法力回复+31,法术强度×0.9903；暴击等级×0.9153；每5秒法力回复×1.0690,5,333,327,0.9878,1,蓝色,,0,,,,1620,,50215,复还圣匣长靴,232,4,4,8,无,,33812,守备官的板甲护胫,44735,4,146,70
99668,泰坦破界踏靴,护甲,治疗,4,4,8,脚部,230,耐力+76；智力+62,法术强度+84；急速等级+51；每5秒法力回复+25,法术强度+84；急速等级+52；每5秒法力回复+24,法术强度×1.0000；急速等级×1.0196；每5秒法力回复×0.9600,5,287,298,1.0000,1,黄色,,0,,,,1633,,45561,命运之靴,226,4,4,8,无,,33890,守备官的板层甲护胫,47417,4,146,70
99669,死亡骑士镇压护足,护甲,治疗,4,4,8,脚部,230,耐力+76；智力+65,法术强度+93；暴击等级+50；每5秒法力回复+29,法术强度+91；暴击等级+46；每5秒法力回复+31,法术强度×0.9785；暴击等级×0.9200；每5秒法力回复×1.0690,5,319,313,0.9872,1,红色,,0,,,,1646,,45434,岩石治愈胫甲,232,4,4,8,无,,32956,Tom's Boots 3,29863,4,145,70
99670,足铠·山岳,护甲,治疗,4,4,8,脚部,230,耐力+76；智力+62,法术强度+84；急速等级+51；每5秒法力回复+25,法术强度+90；急速等级+49；每5秒法力回复+24,法术强度×1.0714；急速等级×0.9608；每5秒法力回复×0.9600,5,287,298,1.0101,0,,,0,,,,1633,,45561,命运之靴,226,4,4,8,无,,32243,珍珠镶饰长靴,45332,4,141,70
99671,黑翼之巢风暴腕铠,护甲,治疗,4,4,9,腕部,230,耐力+66；智力+43,法术强度+77；暴击等级+37；每5秒法力回复+24,法术强度+70；暴击等级+40；每5秒法力回复+24,法术强度×0.9091；暴击等级×1.0811；每5秒法力回复×1.0000,5,251,247,0.9838,0,,,0,,,,1048,,45252,钟表匠的护腕,232,4,4,9,无,,34442,冲锋腕甲,48348,4,154,70
99672,奥杜尔腕铠,护甲,治疗,4,4,9,腕部,230,耐力+48；智力+51,法术强度+67；急速等级+30；每5秒法力回复+19,法术强度+73；急速等级+29；每5秒法力回复+20,法术强度×1.0896；急速等级×0.9667；每5秒法力回复×1.0526,5,218,215,1.0279,0,,,0,,,,1048,,45269,坚决臂甲,232,4,4,9,无,,35170,护卫者的板层甲护腕,48662,4,154,70
99673,雷霆·臂甲,护甲,治疗,4,4,9,腕部,230,耐力+65；智力+44,暴击等级+49；每5秒法力回复+18；法术强度+76,暴击等级+52；每5秒法力回复+19；法术强度+83,暴击等级×1.0612；每5秒法力回复×1.0556；法术强度×1.0921,5,241,252,1.0437,0,,,0,,,,1058,,45680,构造体的臂甲,225,4,4,9,无,,35176,护卫者的板甲护腕,48664,4,154,70
99674,峥嵘·腕铠,护甲,治疗,4,4,9,腕部,230,耐力+59；智力+48,急速等级+32；每5秒法力回复+26；法术强度+57,急速等级+33；每5秒法力回复+26；法术强度+60,急速等级×1.0312；每5秒法力回复×1.0000；法术强度×1.0526,5,200,222,1.0180,1,蓝色,,0,,,,1049,,46345,正义革新护腕,219,4,4,9,无,,32959,Tom's Bracer 3,29859,4,145,70
99675,晶歌森林之拳甲,护甲,治疗,4,4,10,手部,230,耐力+67；智力+67,法术强度+103；暴击等级+59；每5秒法力回复+29,法术强度+113；暴击等级+59；每5秒法力回复+29,法术强度×1.0971；暴击等级×1.0000；每5秒法力回复×1.0000,5,331,325,1.0308,2,蓝色,黄色,0,,,,1471,,50284,锈蚀的冰封护手,232,4,4,10,无,,35067,野蛮角斗士的板甲手套,49998,4,159,70
99676,永恒之手甲,护甲,治疗,4,4,10,手部,230,耐力+67；智力+67,法术强度+94；急速等级+59；每5秒法力回复+25,法术强度+92；急速等级+57；每5秒法力回复+24,法术强度×0.9787；急速等级×0.9661；每5秒法力回复×0.9600,5,318,312,0.9840,2,黄色,红色,0,,,,1471,,48598,莉亚德琳的征服手套,232,4,4,10,无,,34352,堡垒手套,48036,4,156,70
99677,驭龙者拳甲,护甲,治疗,4,4,10,手部,230,耐力+67；智力+68,法术强度+103；暴击等级+51；每5秒法力回复+31,法术强度+103；暴击等级+47；每5秒法力回复+33,法术强度×1.0000；暴击等级×0.9216；每5秒法力回复×1.0645,5,326,320,0.9938,1,红色,,0,,,,1496,,45268,神圣卫士手套,232,4,4,10,无,,30969,冲锋护手,45659,4,146,70
99678,裁决者之臂铠,护甲,治疗,4,4,10,手部,230,耐力+67；智力+67,法术强度+94；急速等级+59；每5秒法力回复+25,法术强度+99；急速等级+60；每5秒法力回复+24,法术强度×1.0532；急速等级×1.0169；每5秒法力回复×0.9600,5,318,312,1.0160,1,蓝色,,0,,,,1471,,48574,图拉扬的征服手套,232,4,4,10,无,,30982,光明使者护手,45685,4,146,70
99679,战盔·亘古,护甲,敏捷输出,4,2,1,头部,230,敏捷+101；耐力+79,攻击强度+165；暴击等级+46；急速等级+89,攻击强度+151；暴击等级+42；急速等级+85,攻击强度×0.9152；暴击等级×0.9130；急速等级×0.9551,5,488,480,0.9542,0,,,0,,,,482,,50206,磨损的恶徒皮帽,232,4,2,1,无,,31027,刺杀者头盔,45434,4,146,70
99680,寒霜之头盔,护甲,敏捷输出,4,2,1,头部,230,敏捷+109；耐力+73,攻击强度+165；暴击等级+57；护甲穿透等级+75,攻击强度+167；暴击等级+62；护甲穿透等级+76,攻击强度×1.0121；暴击等级×1.0877；护甲穿透等级×1.0133,5,487,479,1.0167,1,黄色,,0,,,,482,,49322,血牙面罩,232,4,2,1,无,,31037,雷霆之心头盔,45663,4,146,70
99681,群星守护头盔,护甲,敏捷输出,4,2,1,头部,230,敏捷+114；耐力+82,暴击等级+68；命中等级+71；攻击强度+153,暴击等级+62；命中等级+66；攻击强度+159,暴击等级×0.9118；命中等级×0.9296；攻击强度×1.0392,5,439,488,0.9898,1,蓝色,,0,,,,490,,47529,遥远回忆面罩,219,4,2,1,无,,33672,复仇角斗士的龙皮头盔,48262,4,146,70
99682,穿云兜帽,护甲,敏捷输出,4,2,1,头部,230,敏捷+102；耐力+80,攻击强度+176；急速等级+67；护甲穿透等级+74,攻击强度+161；急速等级+70；护甲穿透等级+70,攻击强度×0.9148；急速等级×1.0448；护甲穿透等级×0.9459,5,603,499,0.9679,0,,,0,,,,486,,51013,废弃的内脏口袋,251,4,2,1,无,,33691,复仇角斗士的科多皮头盔,48261,4,146,70
